idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15;;;
11113,Bloody Mary,Ordinary Drink,Alcoholic,Shake all ingredients (except lime wedge) with ice and strain into an old-fashioned glass over ice cubes. Add salt and pepper to taste. Add the wedge of lime and serve.,http://www.thecocktaildb.com/images/media/drink/uyquuu1439906954.jpg,Vodka,Tomato juice,Lemon juice,Worcestershire sauce,Tabasco sauce,Lime,,,,,,,,;;;
;;;
"11114,Blue Cowboy,Ordinary Drink,Alcoholic,""In a mixing glass half-filled with crushed ice, combine both of the ingredients. Stir well. Strain into a cocktail glass."",,Ice,Gin,Blue Curacao,,,,,,,,,,,";;;
;;;
"11115,Blue Devil Cocktail,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Gin,Lemon,Maraschino liqueur,Blue Curacao,,,,,,,,,,";;;
;;;
"11116,Blue Hawaiian,Ordinary Drink,Alcoholic,""Blend light rum, blue curacao, pineapple juice, and cream of coconut with one cup ice in an electric blender at high speed. Pour contents into a highball glass. Decorate with the slice of pineapple and a cherry."",,Light rum,Pineapple juice,Blue Curacao,Cream of coconut,Pineapple,Cherry,,,,,,,,";;;
;;;
"11117,Blue Lagoon,Ordinary Drink,Alcoholic,""Pour vodka and curacao over ice in a highball glass. Fill with lemonade, top with the cherry, and serve."",,Vodka,Blue Curacao,Lemonade,Cherry,,,,,,,,,,";;;
;;;
"11118,Blue Margarita,Ordinary Drink,Alcoholic,""Rub rim of cocktail glass with lime juice. Dip rim in coarse salt. Shake tequila, blue curacao, and lime juice with ice, strain into the salt-rimmed glass, and serve."",http://www.thecocktaildb.com/images/media/drink/qtvvyq1439905913.jpg,Tequila,Blue Curacao,Lime juice,Salt,,,,,,,,,,";;;
;;;
"11119,Blue Mountain,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into an old-fashioned glass alomst filled with ice cubes."",http://www.thecocktaildb.com/images/media/drink/vsxssp1441209853.jpg,Añejo rum,Tia maria,Vodka,Orange juice,Lemon juice,,,,,,,,,";;;
;;;
"11120,Bluebird,Ordinary Drink,Alcoholic,""In a mixing glass half-filled with crushed ice, combine the gin, triple sec, Curacao, and bitters. Stir well. Strain into a cocktail glass and garnish with the lemon twist and the cherry."",http://www.thecocktaildb.com/images/media/drink/vxypsq1441209971.jpg,Gin,Triple sec,Blue Curacao,Bitters,Maraschino cherry,Lemon peel,,,,,,,,";;;
;;;
11121,Bobby Burns Cocktail,Ordinary Drink,Alcoholic,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,,Sweet Vermouth,Scotch,Benedictine,Lemon peel,,,,,,,,,,;;;
;;;
11122,Bolero,Ordinary Drink,Alcoholic,Stir all ingredients well with cracked ice. Strain into a cocktail glass and serve.,,Apple brandy,Light rum,Sweet Vermouth,,,,,,,,,,,;;;
;;;
"11123,Bombay Cocktail,Ordinary Drink,Alcoholic,""Stir all ingredients with ice, strain into a cocktail glass, and serve."",,Dry Vermouth,Sweet Vermouth,Brandy,Triple sec,Anis,,,,,,,,,";;;
;;;
"11124,Boomerang,Ordinary Drink,Alcoholic,""In a mixing glass half-filled with ice cubes, combine the gin, vermouth, bitters, and maraschino liqueur. Stir well. Strain into a cocktail glass and garnish with the cherry."",,Gin,Dry Vermouth,Bitters,Maraschino liqueur,Maraschino cherry,,,,,,,,,";;;
;;;
"11125,Border Crossing,Ordinary Drink,Alcoholic,""Pour the tequila, lime juice, lemon juice, and cola into a highball glass almost filled with ice cubes. Stir well and garnish with the lime wedge."",,Tequila,Lime juice,Lemon juice,Coca-Cola,Lime,,,,,,,,,";;;
;;;
"11126,Bosom Caresser,Ordinary Drink,Alcoholic,""In a mixing glass half-filled with crushed ice, combine all of the ingredients. Stir well. Strain into a cocktail glass."",,Ice,Brandy,Madeira,Triple sec,,,,,,,,,,";;;
;;;
"11127,Boston Cocktail,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Gin,Apricot brandy,Grenadine,Lemon,,,,,,,,,,";;;
;;;
"11128,Boston Sidecar,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a cocktail glass, and serve."",,Light rum,Brandy,Triple sec,Lime,,,,,,,,,,";;;
;;;
"11129,Boston Sour,Ordinary Drink,Alcoholic,""Shake juice of lemon, powdered sugar, blended whiskey, and egg white with cracked ice and strain into a whiskey sour glass. Add the slice of lemon, top with the cherry, and serve."",,Blended whiskey,Lemon,Powdered sugar,Egg white,Lemon,Cherry,,,,,,,,";;;
;;;
"11130,Bourble,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass."",,Bourbon,Triple sec,Lemon juice,,,,,,,,,,,";;;
;;;
11131,Bourbon and Branch,Ordinary Drink,Alcoholic,Pour the bourbon and water into a highball glass almost filled with ice cubes.,,Bourbon,Water,,,,,,,,,,,,;;;
;;;
"11132,Bourbon Black Hawk,Ordinary Drink,Alcoholic,""In a mixing glass half-filled with ice cubes, combine the bourbon and sloe gin. Stir and strain into a cocktail glass. Garnish with the cherry."",,Bourbon,Sloe gin,Maraschino cherry,,,,,,,,,,,";;;
;;;
"11133,Bourbon Black Hawk #2,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the bourbon, sloe gin, lemon juice, and sugar. Shake well. Strain into a cocktail glass. Garnish with the cherry."",,Bourbon,Sloe gin,Lemon juice,Sugar,Maraschino cherry,,,,,,,,,";;;
;;;
"11134,Bourbon Cobbler #1,Ordinary Drink,Alcoholic,""In an old-fashioned glass, dissolve the sugar in the club soda. Add crushed ice until the glass is almost full. Add the bourbon and stir well. Garnish with the cherry, orange and lemon slices."",,Sugar,Club soda,Maraschino cherry,Orange,Lemon,Bourbon,,,,,,,,";;;
;;;
"11135,Bourbon Cobbler #2,Ordinary Drink,Alcoholic,""In a large wine glass, dissolve the sugar in the club soda. Almost will the glass with crushed ice. Add the bourbon. Garnish with starwberry, lime and pineapple wedges."",,Sugar,Club soda,Bourbon,Pineapple,Strawberries,Lime,,,,,,,,";;;
;;;
11136,Bourbon Cooler,Ordinary Drink,Alcoholic,Pour the bourbon and the soda into a highball glass almost filled with ice cubes. Stir well. Garnish with the lemon wedge.,,Bourbon,Lemon-lime soda,Lemon,,,,,,,,,,,;;;
;;;
"11137,Bourbon County Cowboy,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the bourbon and cream. Shake well. Strain into a cocktail glass."",,Bourbon,Light cream,,,,,,,,,,,,";;;
;;;
"11138,Bourbon Daisy,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the bourbon, lemon juice, grenadine, and sugar. Shake well. Pour into an old-fashioned glass. Garnish with the orange slice and the cherry."",,Bourbon,Lemon juice,Grenadine,Sugar,Orange,Maraschino cherry,,,,,,,,";;;
;;;
"11139,Bourbon Fix,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the sugar, lemon juice, and water. Shake well. Strain into a highball glass almost filled with crushed ice. Add the bourbon. Stir well and garnish with the cherry and the lemon slice."",,Sugar,Lemon juice,Water,Bourbon,Maraschino cherry,Lemon,,,,,,,,";;;
;;;
"11140,Bourbon Flip,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the bourbon, egg, sugar, and cream. Shake well. Strain into a sour glass and garnish with the nutmeg."",,Bourbon,Egg,Sugar,Light cream,Nutmeg,,,,,,,,,";;;
;;;
"11141,Bourbon Highball,Ordinary Drink,Alcoholic,""Pour bourbon into a highball glass over ice cubes. Fill with carbonated water and stir. Add the twist of lemon peel and serve. (Ginger ale may be substituted for carbonated water, if preferred.)"",,Bourbon,Carbonated water,Lemon peel,,,,,,,,,,,";;;
;;;
"11142,Bourbon Milk Punch,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the bourbon, half-and half, sugar, and vanilla extract. Shake well. Strain into a highball glass and garnish with the nutmeg."",,Bourbon,Half-and-half,Sugar,Vanilla extract,Nutmeg,,,,,,,,,";;;
;;;
"11143,Bourbon Milk Punch #2,Ordinary Drink,Alcoholic,""In a highball glass, dissolve the sugar in the bourbon by stirring with a teaspoon. Add 6 ice cubes and the milk. Stir well. Garnish with the cinnamon."",,Sugar,Bourbon,Milk,Cinnamon,,,,,,,,,,";;;
;;;
"11144,Bourbon Milk Punch #3,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the bourbon, creme de cacao, and milk. Shake well. Pour into a highball glass and garnish with the nutmeg."",,Bourbon,Dark Creme de Cacao,Milk,Nutmeg,,,,,,,,,,";;;
;;;
"11145,Classic Old-Fashioned,Ordinary Drink,Alcoholic,""In an old-fashioned glass, muddle the bitters and water into the sugar cube, using the back of a teaspoon. Almost fill the glass with ice cubes and add the bourbon. Garnish with the orange slice and the cherry. Serve with a swizzle stick."",,Bitters,Water,Sugar,Bourbon,Orange,Maraschino cherry,,,,,,,,";;;
;;;
"11146,Bourbon Sling,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the sugar, water, lemon juice, and bourbon. Shake well. Strain well. Strain into a highball glass. Garnish with the lemon twist."",,Sugar,Water,Lemon juice,Bourbon,Lemon peel,,,,,,,,,";;;
;;;
"11147,Bourbon Sour,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the bourbon, lemon juice, and sugar. Shake well. Strain into a whiskey sour glass, garnish with the orange slice and cherry."",,Bourbon,Lemon juice,Sugar,Orange,Maraschino cherry,,,,,,,,,";;;
;;;
"11148,Bourbon Swizzle,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the lime juice, sugar, bourbon, and bitters. Shake well. Almost fill a collins glass with crushed ice. Stir until glass is frosted. Strain the mixture in the shaker into the glass and add the club soda."",,Lime juice,Sugar,Bourbon,Bitters,Ice,Club soda,,,,,,,,";;;
;;;
"11149,Boxcar,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass."",,Gin,Triple sec,Lemon juice,Grenadine,Egg white,,,,,,,,,";;;
;;;
"11150,Brainstorm,Ordinary Drink,Alcoholic,""In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass."",,Scotch,Benedictine,Sweet Vermouth,,,,,,,,,,,";;;
;;;
"11151,Brandied Egg Sour,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, crack the egg and add the rest of the ingredients. Shake well. Strain into a cocktail glass."",,Egg,Brandy,Triple sec,Lemon juice,Sugar,,,,,,,,,";;;
;;;
11152,Brandied Madeira,Ordinary Drink,Alcoholic,Stir all ingredients (except lemon peel) with cracked ice and strain into an old-fashioned glass over ice cubes. Add the twist of lemon peel and serve.,,Brandy,Dry Vermouth,Madeira,Lemon peel,,,,,,,,,,;;;
;;;
"11153,Brandy Alexander #2,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the brandy, creme de cacao, and half-and-half. Shake well. Strain into a cocktail glass and garnish with the nutmeg."",,Brandy,Dark Creme de Cacao,Half-and-half,Nutmeg,,,,,,,,,,";;;
;;;
"11154,Brandy Alexander #3,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the brandy, creme de cacao, and cream. Shake well. Strain into a cocktail glass and garnish with the nutmeg."",,Brandy,Creme de Cacao,Heavy cream,Nutmeg,,,,,,,,,,";;;
;;;
11155,Brandy And Soda,Ordinary Drink,Alcoholic,Pour the brandy and club soda into a collins glass almost filled with ice cubes. Stir well.,,Brandy,Club soda,,,,,,,,,,,,;;;
;;;
"11156,Brandy Blazer,Ordinary Drink,Alcoholic,""In an old-fashioned glass, dissolve the sugar in brandy. Add the orange slice. Tilt the glass and carefully ignite the drink with a match. Stir with a long spoon until the flame is extinguished. Strain into a punch cup and garnish with the lemon twist."",,Sugar,Brandy,Orange,Lemon peel,,,,,,,,,,";;;
;;;
"11157,Brandy Cobbler,Ordinary Drink,Alcoholic,""In an old-fashioned glass, dissolve the sugar in the club soda. Add crushed ice until the glass is almost full. Add the brandy. Stir well. Garnish with the cherry and the orange and lemon slices."",http://www.thecocktaildb.com/images/media/drink/vtvutr1439465836.jpg,Sugar,Club soda,Lemon,Brandy,Maraschino cherry,Orange,,,,,,,,";;;
;;;
11158,Brandy Cocktail,Ordinary Drink,Alcoholic,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,,Brandy,Sugar syrup,Bitters,Lemon peel,,,,,,,,,,;;;
;;;
"11159,Brandy Collins,Ordinary Drink,Alcoholic,""Shake juice of lemon, brandy, and powdered sugar with cracked ice and strain into a collins glass. Add ice cubes, fill with carbonated water, and stir. Garnish with a slice of orange and top with a cherry. Serve with a straw."",,Lemon,Brandy,Powdered sugar,Orange,Carbonated water,Cherry,,,,,,,,";;;
;;;
11160,Brandy Cooler,Ordinary Drink,Alcoholic,Pour the brandy and the soda into a highball glass almost filled with ice cubes. Stir well. Garnish with the lemon wedge.,,Brandy,Lemon-lime soda,Lemon,,,,,,,,,,,;;;
;;;
"11161,Brandy Daisy,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the brandy, lemon juice, sugar, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the cherry and the orange slice."",,Brandy,Lemon juice,Sugar,Grenadine,Maraschino cherry,Orange,,,,,,,,";;;
;;;
"11162,Brandy Fix,Ordinary Drink,Alcoholic,""Combine juice of lemon, powdered sugar, and water in a highball glass. Stir, fill with shaved ice, and add brandy. Stir again, add the lemon slice, and serve with a straw."",,Brandy,Lemon,Powdered sugar,Water,Lemon,,,,,,,,,";;;
;;;
"11163,Brandy Fizz,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the brandy, lemon juice, and sugar. Shake well. Strain into a highball glass almost filled with ice cubes. Add the club soda. Stir well."",,Brandy,Lemon juice,Sugar,Club soda,,,,,,,,,,";;;
;;;
"11164,Brandy Flip,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the brandy, egg, sugar, and cream. Shake well. Strain into a sour glass and garnish with the nutmeg."",,Brandy,Egg,Sugar,Light cream,Nutmeg,,,,,,,,,";;;
;;;
"11165,Brandy Highball,Ordinary Drink,Alcoholic,""Pour brandy into a highball glass over ice cubes. Fill with carbonated water, add the twist of lemon peel, stir gently, and serve. (Ginger ale may be substituted for carbonated water, if preferred.)"",,Brandy,Carbonated water,Lemon peel,,,,,,,,,,,";;;
;;;
"11166,Brandy Milk Punch,Ordinary Drink,Alcoholic,""Shake brandy, milk, and powdered sugar with ice and strain into a collins glass. Sprinkle nutmeg on top and serve."",,Brandy,Milk,Powdered sugar,Nutmeg,,,,,,,,,,";;;
;;;
"11167,Brandy Sangaree,Ordinary Drink,Alcoholic,""Dissolve powdered sugar in 1 tsp. water. Add brandy and pour into a highball glass over ice cubes. Fill with carbonated water and stir. Float port on top, sprinkle lightly with nutmeg, and serve."",,Brandy,Powdered sugar,Water,Carbonated water,Port,Nutmeg,,,,,,,,";;;
;;;
"11168,Brandy Sling,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the sugar, water, lemon juice, and brandy. Shake well. Strain into an old-fashioned glass. Garnish with the lemon twist."",,Sugar,Water,Lemon juice,Brandy,Lemon peel,,,,,,,,,";;;
;;;
"11169,Brandy Smash,Ordinary Drink,Alcoholic,""In an old-fashioned glass, muddle the mint sprigs lightly with the sugar and club soda. Fill the glass with ice cubes. Add the brandy. Stir well and garnish with the orange slice and the cherry."",,Mint,Sugar,Club soda,Brandy,Orange,Maraschino cherry,,,,,,,,";;;
;;;
"11170,Brandy Sour,Ordinary Drink,Alcoholic,""Shake brandy, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Decorate with the lemon slice, top with the cherry, and serve."",,Brandy,Lemon,Powdered sugar,Lemon,Cherry,,,,,,,,,";;;
;;;
"11171,Brandy Swizzle,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the lime juice, sugar, brandy, and bitters. Shake well. Almost fill a collins glass with crushed ice and stir until glass is frosted. Strain the mixture in the shaker into the glass and add the club soda."",,Lime juice,Sugar,Brandy,Bitters,Ice,Club soda,,,,,,,,";;;
;;;
11172,Brandy Toddy,Ordinary Drink,Alcoholic,Dissolve powdered sugar in 1 tsp. water in an old-fashioned glass. Add brandy and one ice cube and stir. Add twist of lemon peel on top and serve.,,Brandy,Powdered sugar,Water,Lemon peel,,,,,,,,,,;;;
;;;
"11173,Brandy Vermouth Cocktail,Ordinary Drink,Alcoholic,""Stir all ingredients with ice, strain into a cocktail glass, and serve."",,Sweet Vermouth,Brandy,Bitters,,,,,,,,,,,";;;
;;;
11174,Brantini,Ordinary Drink,Alcoholic,Stir all ingredients (except lemon peel) with cracked ice and strain into an old-fashioned glass over ice cubes. Add the twist of lemon peel and serve.,,Brandy,Dry Vermouth,Gin,Lemon peel,,,,,,,,,,;;;
;;;
11175,Brave Bull,Ordinary Drink,Alcoholic,Pour tequila and coffee liqueur over ice cubes in an old-fashioned glass and stir. Add the twist of lemon and serve.,,Tequila,Coffee liqueur,Lemon peel,,,,,,,,,,,;;;
;;;
"11176,Brazil Cocktail,Ordinary Drink,Alcoholic,""Stir all ingredients with ice, strain into a cocktail glass, and serve."",,Sherry,Dry Vermouth,Anis,Bitters,,,,,,,,,,";;;
;;;
"11177,Brian's Belief,Ordinary Drink,Alcoholic,""In a shaker half-filled with ice cubes, combine the rum, creme de cacao, lemon juice, and sugar. Shake well. Strain into a highball glass almost filled with ice cubes. Top with the tea and stir well."",,Añejo rum,Dark Creme de Cacao,Lemon juice,Sugar,Tea,,,,,,,,,";;;
;;;
"11178,Broken Spur Cocktail,Ordinary Drink,Alcoholic,""Stir all ingredients with ice, strain into a cocktail glass, and serve."",,Sweet Vermouth,Port,Triple sec,,,,,,,,,,,";;;
;;;
11179,Bronx Cocktail (Dry),Ordinary Drink,Alcoholic,Shake all ingredients (except orange slice) with ice and strain into a cocktail glass. Add orange slice and serve.,,Dry Vermouth,Gin,Orange,Orange,,,,,,,,,,;;;
;;;
11180,Bronx Golden Cocktail,Ordinary Drink,Alcoholic,Shake all ingredients (except orange slice) with ice and strain into a whiskey sour glass. Add the orange slice and serve.,,Dry Vermouth,Sweet Vermouth,Gin,Orange,Orange,Egg yolk,,,,,,,,;;;
;;;
"11181,Bronx Silver Cocktail,Ordinary Drink,Alcoholic,""Shake all ingredients with ice, strain into a whiskey sour glass, and serve."",,Dry Vermouth,Gin,Orange,Egg white,,,,,,,,,,";;;
